"125-2";"2019-12-04 11:46:27";"3";"W2Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:10:08";"3";"W2Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:10:40";"3";"W2A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:33:43";"3";"W3I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:35:50";"3";"W3A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:37:44";"3";"W3Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:38:11";"3";"W3A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:38:32";"3";"W3Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:38:50";"3";"W3A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:38:55";"3";"W4I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:39:35";"3";"W4A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:39:56";"3";"W4Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:40:34";"3";"W4A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:40:54";"3";"W4Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:43:31";"3";"W4A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:43:38";"3";"W5I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:44:30";"3";"W5A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:44:47";"3";"W5Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:45:13";"3";"W5A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:45:37";"3";"W5Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:46:14";"3";"W5A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:46:23";"3";"W6I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:47:05";"3";"W6A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:47:30";"3";"W6Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:47:51";"3";"W6A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:48:15";"3";"W6Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:48:37";"3";"W6A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:48:47";"3";"Y1I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:49:31";"3";"Y1A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:49:56";"3";"Y1Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:50:19";"3";"Y1A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:50:43";"3";"Y1Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:51:08";"3";"Y1A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:51:20";"3";"Y2I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:52:02";"3";"Y2A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:52:33";"3";"Y2Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 12:53:10";"3";"Y2A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:00:39";"3";"Y2Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:01:12";"3";"Y2A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:02:18";"3";"Y3I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:03:13";"3";"Y3A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:03:47";"3";"Y3Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:04:15";"3";"Y3A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:04:47";"3";"Y3Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:05:22";"3";"Y3A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:05:40";"3";"Y4I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:09:08";"3";"Y4A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:09:53";"3";"Y4Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:10:31";"3";"Y4A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:11:10";"3";"Y4Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:11:48";"3";"Y4A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:12:06";"3";"Y5I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:13:08";"3";"Y5A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:13:44";"3";"Y5Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:14:20";"3";"Y5A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:15:01";"3";"Y5Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:15:43";"3";"Y5A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:16:56";"3";"Y6I";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:18:18";"3";"Y6A1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:18:58";"3";"Y6Z1";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:19:42";"3";"Y6A2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:20:30";"3";"Y6Z2";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-04 13:22:33";"3";"Y6A3";"";"kkr1qtpcf3q2gge41kqd782ca2"
"125-2";"2019-12-09 18:35:12";"3";"Y6A3";"";"s674mj032ji77jhniho8t5g8f0"
"125-2";"2019-12-11 17:57:58";"3";"Y6A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-11 17:58:43";"4";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:23:24";"3";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:23:46";"3";"W1I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:24:19";"3";"W1Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:25:50";"3";"W1A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:26:06";"3";"Y6I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:27:26";"3";"Y6Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:27:41";"3";"Y6A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:27:48";"3";"W2I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:28:30";"3";"W2Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:29:52";"3";"W2A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:30:01";"3";"Y5I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:30:51";"3";"Y5Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:31:19";"3";"Y5A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:31:40";"3";"Y4I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:33:05";"3";"Y4Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:34:20";"3";"Y4A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:34:31";"3";"Y3I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:35:13";"3";"Y3Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:37:15";"3";"Y3A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:37:19";"3";"W3I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:38:00";"3";"W3Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:38:52";"3";"W3A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:39:01";"3";"Y2I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:40:20";"3";"Y2Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:41:37";"3";"Y2A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:41:45";"3";"W4I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:42:25";"3";"W4Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:43:46";"3";"W4A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:44:04";"3";"Y1I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:44:53";"3";"Y1A1";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:45:23";"3";"Y1Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:46:12";"3";"Y1A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:46:15";"3";"W5I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:47:15";"3";"W5Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:48:21";"3";"W5A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:48:25";"3";"W6I";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:49:05";"3";"W6Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-12 09:50:08";"3";"W6A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"125-2";"2019-12-13 14:35:48";"3";"no empieza aun";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-13 14:36:01";"3";"W1I";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-13 14:37:19";"3";"W1Z2";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-13 14:44:03";"3";"W1A3";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-16 13:53:08";"0";"no empieza aun";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-16 13:57:13";"3";"W1I";"";"2mujhhj78ieu80j5v26njhgla6"
"125-2";"2019-12-16 14:01:38";"3";"W1Z2";"";"j72o1c9p3jh86mecf2fc76dmf4"
"125-2";"2019-12-16 14:03:05";"3";"W1A3";"";"j72o1c9p3jh86mecf2fc76dmf4"
"125-2";"2019-12-17 12:07:41";"3";"W1Z2";"";"fld59v8svihrprrk8isadjgmo3"
"125-2";"2019-12-17 12:15:15";"3";"W1A3";"";"fld59v8svihrprrk8isadjgmo3"
"125-2";"2019-12-17 12:15:22";"3";"Y6I";"";"fld59v8svihrprrk8isadjgmo3"
"125-2";"2019-12-17 12:17:42";"3";"Y6Z2";"";"fld59v8svihrprrk8isadjgmo3"
"125-2";"2019-12-17 15:59:04";"3";"Y6A3";"";"fld59v8svihrprrk8isadjgmo3"
"125-2";"2019-12-18 14:38:36";"0";"no empieza aun";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:39:04";"3";"W1I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:40:03";"3";"W1Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:41:42";"3";"W1A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:41:46";"3";"Y6I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:42:56";"3";"Y6Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:46:12";"3";"Y6A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:46:35";"3";"W2I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:47:30";"3";"W2Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:49:27";"3";"W2A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:49:40";"3";"Y5I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:50:32";"3";"Y5Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:51:48";"3";"Y5A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:51:53";"3";"Y4I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:52:52";"3";"Y4Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:54:17";"3";"Y4A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:54:27";"3";"Y3I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:55:26";"3";"Y3Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:56:52";"3";"Y3A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:57:02";"3";"W3I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:58:11";"3";"W5Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 14:58:52";"3";"W3Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:00:34";"3";"W3A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:00:43";"3";"Y2I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:01:39";"3";"Y2Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:03:04";"3";"Y2A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:03:08";"3";"W4I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:04:04";"3";"W4Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:07:03";"3";"W4A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:07:14";"3";"Y1I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:08:58";"3";"Y1Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:10:35";"3";"Y1A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:10:40";"3";"W5I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:20:01";"3";"W5Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:32:55";"3";"W5A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 15:37:18";"3";"W6I";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 16:19:59";"3";"W6Z2";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-18 16:21:15";"3";"W6A3";"";"jdneenomsp012m43ckovj6lp87"
"125-2";"2019-12-19 10:06:45";"4";"no empieza aun";"";"06i06ttcniolqabn5n959abti6"
"126-0";"2019-12-04 13:31:26";"1";"no empieza aun";"";"kkr1qtpcf3q2gge41kqd782ca2"
"126-0";"2019-12-09 18:25:10";"1";"no empieza aun";"";"s674mj032ji77jhniho8t5g8f0"
"126-0";"2019-12-09 18:27:38";"3";"W1I";"";"s674mj032ji77jhniho8t5g8f0"
"126-0";"2019-12-09 18:38:19";"3";"W1I";"";"s674mj032ji77jhniho8t5g8f0"
"126-0";"2019-12-09 18:51:15";"3";"W1A1";"";"s674mj032ji77jhniho8t5g8f0"
"126-0";"2019-12-09 18:54:43";"3";"W1Z1";"";"s674mj032ji77jhniho8t5g8f0"
"126-0";"2019-12-11 18:02:01";"3";"W1Z1";"W1A2|0|1-9-11-12-16-19-|6|20|0|13";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:04:06";"3";"W1Z1";"W1A2|0|1-9-11-12-16-19-|6|20|0|13";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:04:21";"3";"W2I";"W1A2|0|1-9-11-12-16-19-|6|20|0|13";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:05:52";"3";"Y6Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:06:10";"3";"Y6A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:06:24";"4";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:10:04";"3";"W1I";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:13:47";"3";"W1Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:18:19";"0";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:19:42";"3";"W1I";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-11 18:20:04";"3";"W1Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:36:52";"3";"W1Z2";"W1A3|0|1-|1|1|0|0|";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:39:14";"3";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:39:36";"3";"W1I";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:40:03";"3";"W1A1";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:40:30";"3";"W1Z1";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:40:55";"3";"W1A2";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:42:04";"3";"Y6Z2";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:42:36";"3";"Y6A3";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-12 08:42:53";"4";"no empieza aun";"";"43iqihphnh5k6bcvvd0g50nib7"
"126-0";"2019-12-18 14:22:04";"3";"no empieza aun";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 14:22:11";"3";"W1I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:28:20";"3";"W1I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:30:30";"3";"W1Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:32:22";"3";"W1A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:32:54";"3";"Y6I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:34:28";"3";"Y6Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:36:35";"3";"Y6A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:37:19";"3";"W2I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:39:13";"3";"W2Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:40:44";"3";"W2A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:42:27";"3";"Y5I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:46:56";"3";"Y5Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:48:25";"3";"Y5A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:49:13";"3";"Y4I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:50:20";"3";"Y4Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:52:25";"3";"Y4A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:53:42";"3";"Y3I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:55:59";"3";"Y3Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 16:58:14";"3";"Y3A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:02:25";"3";"W3I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:04:05";"3";"W3Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:06:23";"3";"W3A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:07:19";"3";"Y2I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:09:49";"3";"Y2Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:12:28";"3";"Y2A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:18:35";"3";"W4I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:20:53";"3";"W4Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:27:01";"3";"W4A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:28:01";"3";"Y1I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:31:08";"3";"Y1Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:33:45";"3";"Y1A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:44:49";"3";"W5I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:49:16";"3";"W5Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:51:43";"3";"W5A3";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:55:03";"3";"W6I";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:56:24";"3";"W6Z2";"";"jdneenomsp012m43ckovj6lp87"
"126-0";"2019-12-18 17:58:32";"3";"W6A3";"";"jdneenomsp012m43ckovj6lp87"
"127-9";"2019-12-04 13:36:08";"0";"no empieza aun";"";"kkr1qtpcf3q2gge41kqd782ca2"
"127-9";"2019-12-17 17:10:22";"3";"no empieza aun";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:10:32";"3";"W1I";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:11:36";"3";"W1Z2";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:13:07";"3";"W1A3";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:13:13";"3";"Y6I";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:16:14";"3";"Y6Z2";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:54:27";"3";"Y6A3";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:55:23";"3";"W2I";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:56:10";"3";"W2Z2";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:58:03";"3";"W2A3";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:58:43";"3";"Y5I";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-17 17:59:41";"3";"Y5Z2";"";"j72o1c9p3jh86mecf2fc76dmf4"
"127-9";"2019-12-18 13:25:05";"3";"Y5Z2";"";"jdneenomsp012m43ckovj6lp87"
"127-9";"2019-12-18 13:27:25";"3";"Y5A3";"";"jdneenomsp012m43ckovj6lp87"
"127-9";"2019-12-18 13:29:03";"3";"Y4I";"";"jdneenomsp012m43ckovj6lp87"
"127-9";"2019-12-18 13:29:28";"3";"Y4Z2";"";"jdneenomsp012m43ckovj6lp87"
